,date,price_agg,price_spy,price_mergaai
2582,2014-07-17,109.34,195.71,51.04
2583,2014-07-18,109.22,197.7099,50.84
2584,2014-07-21,109.26,197.34,50.89
2585,2014-07-22,109.44,198.2,51.08
2586,2014-07-23,109.46,198.64,51.15
2587,2014-07-24,109.12,198.65,51.16
2588,2014-07-25,109.33,197.72,51.14
2589,2014-07-28,109.35,197.8,51.03
2590,2014-07-29,109.46,196.95,51.14
2591,2014-07-30,109.07,196.98,51.03
2592,2014-07-31,108.93,193.09,50.71
2593,2014-08-01,109.14,192.5,50.43
2594,2014-08-04,109.12,193.89,50.46
2595,2014-08-05,109.12,192.01,50.29
2596,2014-08-06,109.13,192.07,50.09
2597,2014-08-07,109.34,191.03,50.19
2598,2014-08-08,109.38,193.24,49.88
2599,2014-08-11,109.39,193.795,50.26
2600,2014-08-12,109.34,193.53,50.3
2601,2014-08-13,109.56,194.84,50.31
2602,2014-08-14,109.62,195.76,50.53
2603,2014-08-18,109.66,197.36,50.73
2604,2014-08-19,109.51,198.39,50.87
2605,2014-08-20,109.39,198.92,50.81
2606,2014-08-21,109.58,199.5,50.95
2607,2014-08-22,109.56,199.19,50.9
2608,2014-08-25,109.65,200.2,51.05
2609,2014-08-26,109.66,200.33,51.19
2610,2014-08-27,109.8,200.25,51.25
2611,2014-08-28,110.02,200.14,51.18
2612,2014-08-29,109.98,200.71,51.21
2613,2014-09-02,109.45,200.61,51.27
2614,2014-09-03,109.57,200.5,51.48
2615,2014-09-04,109.43,200.2101,51.47
2616,2014-09-05,109.37,201.11,51.3
2617,2014-09-08,109.26,200.59,51.3
2618,2014-09-09,109.11,199.32,51.08
2619,2014-09-10,108.96,200.07,50.95
2620,2014-09-11,108.85,200.3,51.06
2621,2014-09-12,108.63,199.13,50.97
2622,2014-09-15,108.61,198.981,50.83
2623,2014-09-16,108.61,200.48,50.8
2624,2014-09-17,108.49,200.75,51.03
2625,2014-09-18,108.5,201.82,51.0
2626,2014-09-19,108.68,200.7,51.09
2627,2014-09-22,108.83,199.15,50.94
2628,2014-09-23,108.93,198.01,50.76
2629,2014-09-24,108.86,199.56,50.6
2630,2014-09-25,109.07,196.34,50.7
2631,2014-09-26,109.06,197.9,50.46
2632,2014-09-29,109.18,197.54,50.37
2633,2014-09-30,109.11,197.02,50.35
2634,2014-10-01,109.53,194.35,50.13
2635,2014-10-02,109.35,194.38,49.76
2636,2014-10-03,109.3,196.52,49.74
2637,2014-10-06,109.4,196.29,50.01
2638,2014-10-07,109.82,193.26,49.79
2639,2014-10-08,110.13,196.64,49.49
2640,2014-10-09,109.91,192.74,49.71
2641,2014-10-10,109.99,190.54,49.17
2642,2014-10-13,110.31,187.4099,48.91
2643,2014-10-14,110.56,187.7,48.51
2644,2014-10-15,110.76,186.43,48.45
2645,2014-10-16,110.67,186.27,48.04
2646,2014-10-17,110.52,188.47,48.31
2647,2014-10-20,110.65,190.3,48.62
2648,2014-10-21,110.55,194.07,48.91
2649,2014-10-22,110.49,192.69,49.24
2650,2014-10-23,110.23,194.93,49.1
2651,2014-10-24,110.27,196.43,49.24
2652,2014-10-27,110.31,196.16,49.3
2653,2014-10-28,110.14,198.41,49.42
2654,2014-10-29,109.9,198.11,49.62
2655,2014-10-30,110.08,199.38,49.55
2656,2014-10-31,110.08,201.66,50.0
2657,2014-11-03,109.68,201.77,49.93
2658,2014-11-04,109.69,201.07,49.97
2659,2014-11-05,109.73,202.34,50.0
2660,2014-11-06,109.54,203.15,50.07
2661,2014-11-07,109.91,203.34,50.04
2662,2014-11-10,109.65,203.98,50.15
2663,2014-11-11,109.7,204.175,50.19
2664,2014-11-12,109.71,203.96,50.17
2665,2014-11-13,109.76,204.19,50.25
2666,2014-11-14,109.86,204.24,50.12
2667,2014-11-17,109.73,204.37,50.04
2668,2014-11-18,109.83,205.55,50.37
2669,2014-11-19,109.57,205.22,50.35
2670,2014-11-20,109.77,205.58,50.32
2671,2014-11-21,109.9,206.68,50.71
2672,2014-11-24,109.94,207.26,50.72
2673,2014-11-25,110.18,207.11,50.88
2674,2014-11-26,110.27,207.64,50.92
2675,2014-11-28,110.61,207.2,50.81
2676,2014-12-01,110.08,205.76,50.71
2677,2014-12-02,109.86,207.085,50.62
2678,2014-12-03,109.76,207.89,50.71
2679,2014-12-04,110.09,207.66,50.7
2680,2014-12-05,109.62,208.0,50.71
2681,2014-12-08,109.89,206.61,50.64
2682,2014-12-09,110.06,206.47,50.35
2683,2014-12-10,110.25,203.1601,50.19
2684,2014-12-11,110.21,204.19,50.0
2685,2014-12-12,110.56,200.89,49.83
2686,2014-12-15,110.26,199.51,49.43
2687,2014-12-16,110.53,197.91,49.0
2688,2014-12-17,110.39,201.79,49.09
2689,2014-12-18,110.1,206.78,49.77
2690,2014-12-19,110.28,206.52,50.12
2691,2014-12-22,110.45,207.47,50.19
2692,2014-12-23,109.94,207.75,50.18
2693,2014-12-29,109.97,208.72,50.44
2694,2014-12-30,110.09,207.6,50.24
2695,2014-12-31,110.12,205.54,50.21
2696,2015-01-02,110.43,205.43,50.06
2697,2015-01-05,110.67,201.72,49.63
2698,2015-01-06,110.95,199.82,49.37
2699,2015-01-07,110.93,202.31,49.33
2700,2015-01-08,110.76,205.9,49.72
2701,2015-01-09,111.03,204.25,49.78
2702,2015-01-12,111.12,202.65,49.56
2703,2015-01-13,111.15,202.08,49.87
2704,2015-01-14,111.42,200.86,49.34
2705,2015-01-15,111.93,199.0199,49.61
2706,2015-01-16,111.5,201.63,49.54
2707,2015-01-20,111.69,202.055,49.92
2708,2015-01-21,111.49,203.08,50.09
2709,2015-01-22,111.43,206.1,50.16
2710,2015-01-23,111.71,204.97,50.45
2711,2015-01-26,111.66,205.45,50.37
2712,2015-01-27,111.6,202.74,50.44
2713,2015-01-28,112.07,200.14,50.38
2714,2015-01-29,111.98,201.9902,50.02
2715,2015-01-30,112.38,199.45,50.12
2716,2015-02-02,112.2,201.92,50.01
2717,2015-02-03,111.77,204.84,50.49
2718,2015-02-04,111.94,204.06,50.51
2719,2015-02-05,111.71,206.12,50.58
2720,2015-02-06,111.06,205.55,50.58
2721,2015-02-09,111.04,204.63,50.42
2722,2015-02-10,110.92,206.81,50.33
2723,2015-02-11,110.87,206.93,50.32
2724,2015-02-12,110.89,208.92,50.71
2725,2015-02-13,110.76,209.78,50.99
2726,2015-02-17,110.31,210.11,51.0
2727,2015-02-18,110.62,210.13,51.13
2728,2015-02-19,110.53,209.98,51.17
2729,2015-02-20,110.55,211.239,51.16
2730,2015-02-23,110.75,211.209,51.31
2731,2015-02-24,111.24,211.81,51.37
2732,2015-02-25,111.32,211.63,51.56
2733,2015-02-26,110.92,211.38,51.6
2734,2015-02-27,111.2,210.66,51.6
2735,2015-03-02,110.45,211.99,51.52
2736,2015-03-03,110.31,211.12,51.48
2737,2015-03-04,110.37,210.2301,51.16
2738,2015-03-05,110.42,210.46,51.33
2739,2015-03-06,109.7,207.5,51.15
2740,2015-03-09,109.98,208.36,50.87
2741,2015-03-10,110.24,204.98,50.54
2742,2015-03-11,110.46,204.5,50.37
2743,2015-03-12,110.55,207.1,50.76
2744,2015-03-13,110.34,205.8272,50.56
2745,2015-03-16,110.58,208.58,50.82
2746,2015-03-17,110.56,207.96,50.88
2747,2015-03-18,111.37,210.46,51.03
2748,2015-03-19,110.98,209.5,51.32
2749,2015-03-20,111.32,210.41,51.64
2750,2015-03-23,111.34,210.0,51.89
2751,2015-03-24,111.64,208.82,51.89
2752,2015-03-25,111.43,205.76,51.83
2753,2015-03-26,111.03,205.27,51.27
2754,2015-03-27,111.19,205.74,51.26
2755,2015-03-30,111.24,208.25,51.38
2756,2015-03-31,111.43,206.43,51.18
2757,2015-04-01,111.58,205.7,51.08
2758,2015-04-02,111.43,206.435,51.41
2759,2015-04-07,111.52,207.28,51.76
2760,2015-04-08,111.53,207.975,51.93
2761,2015-04-09,111.25,208.9,51.9
2762,2015-04-10,111.25,210.04,51.91
2763,2015-04-13,111.37,209.09,51.98
2764,2015-04-14,111.49,209.49,51.93
2765,2015-04-15,111.64,210.43,52.14
2766,2015-04-16,111.58,210.37,52.28
2767,2015-04-17,111.67,207.95,52.01
2768,2015-04-20,111.59,209.85,52.07
2769,2015-04-21,111.47,209.6,52.14
2770,2015-04-22,111.14,210.63,52.2
2771,2015-04-23,111.31,211.16,52.29
2772,2015-04-24,111.5,211.6499,52.48
2773,2015-04-27,111.54,210.77,52.66
2774,2015-04-28,111.11,211.44,52.61
2775,2015-04-29,110.86,210.57,52.49
2776,2015-04-30,110.86,208.46,52.11
2777,2015-05-04,110.1307,211.32,52.29
2778,2015-05-05,110.03,208.9,52.15
2779,2015-05-06,109.66,208.04,51.92
2780,2015-05-07,109.93,208.87,51.68
2781,2015-05-08,110.29,211.62,52.26
2782,2015-05-11,109.59,210.605,52.38
2783,2015-05-12,109.58,209.98,52.08
2784,2015-05-13,109.57,210.02,52.35
2785,2015-05-15,110.2,212.44,52.48
2786,2015-05-18,109.78,213.1,52.53
2787,2015-05-19,109.4,213.03,52.51
2788,2015-05-20,109.57,212.88,52.49
2789,2015-05-21,109.91,213.5,52.55
2790,2015-05-22,109.79,212.99,52.54
2791,2015-05-26,110.06,210.7,52.24
2792,2015-05-27,110.17,212.7,52.25
2793,2015-05-28,110.13,212.46,52.24
2794,2015-05-29,110.17,211.14,52.32
2795,2015-06-01,109.66,211.57,52.17
2796,2015-06-02,109.23,211.36,52.12
2797,2015-06-03,108.8,211.92,52.2
2798,2015-06-04,109.03,210.1292,52.14
2799,2015-06-05,108.55,209.77,51.73
2800,2015-06-08,108.71,208.48,51.71
2801,2015-06-09,108.4,208.45,51.43
2802,2015-06-10,108.13,210.95,51.76
2803,2015-06-11,108.71,211.63,51.99
2804,2015-06-12,108.58,210.01,51.82
2805,2015-06-15,108.71,209.11,51.55
2806,2015-06-16,108.89,210.25,51.57
2807,2015-06-17,108.9,210.59,51.61
2808,2015-06-18,108.87,212.78,51.69
2809,2015-06-19,109.21,210.81,51.84
2810,2015-06-22,108.67,211.89,52.06
2811,2015-06-24,108.59,210.5,52.13
2812,2015-06-25,108.47,209.86,51.97
2813,2015-06-26,108.21,209.82,51.92
2814,2015-06-29,108.85,205.42,51.36
2815,2015-06-30,108.78,205.85,51.23
2816,2015-07-01,108.29,207.5,51.33
2817,2015-07-02,108.44,207.31,51.31
2818,2015-07-06,108.83,206.72,50.87
2819,2015-07-07,108.98,208.02,50.74
2820,2015-07-08,109.24,204.53,50.5
2821,2015-07-09,108.84,204.9,50.75
2822,2015-07-10,108.38,207.48,50.92
2823,2015-07-13,108.22,209.77,51.17
2824,2015-07-14,108.4,210.68,51.4
2825,2015-07-15,108.69,210.61,51.48
2826,2015-07-16,108.78,212.3,51.64
2827,2015-07-17,108.79,212.48,51.58
2828,2015-07-20,108.6,212.59,51.5
2829,2015-07-21,108.78,211.75,51.58
2830,2015-07-22,108.83,211.37,51.33
2831,2015-07-23,109.14,210.18,51.32
2832,2015-07-24,109.12,208.0,51.06
2833,2015-07-27,109.26,206.79,50.71
2834,2015-07-28,109.15,209.33,50.67
2835,2015-07-29,109.06,210.77,50.87
2836,2015-07-30,109.07,210.82,50.88
2837,2015-07-31,109.5,210.5,51.14
2838,2015-08-03,109.4,209.79,51.05
2839,2015-08-04,109.08,209.38,51.02
2840,2015-08-05,108.88,210.07,51.12
2841,2015-08-06,109.01,208.35,50.98
2842,2015-08-07,109.2,207.95,50.92
2843,2015-08-10,109.06,210.57,51.08
2844,2015-08-11,109.42,208.67,51.0
2845,2015-08-12,109.35,208.92,50.69
2846,2015-08-13,109.12,208.66,50.82
2847,2015-08-14,109.07,209.42,50.77
2848,2015-08-17,109.26,210.59,50.69
2849,2015-08-18,109.06,209.98,50.76
2850,2015-08-19,109.4,208.32,50.43
2851,2015-08-20,109.57,203.97,50.19
2852,2015-08-21,109.76,197.83,49.67
2853,2015-08-24,109.72,189.5,48.31
2854,2015-08-25,109.46,187.27,48.56
2855,2015-08-26,108.95,194.46,48.41
2856,2015-08-27,109.1,199.27,48.91
2857,2015-08-28,109.0,199.28,49.39
2858,2015-08-31,108.92,197.67,49.18
2859,2015-09-01,109.02,191.77,48.6
2860,2015-09-02,108.88,195.41,48.49
2861,2015-09-03,109.04,195.55,48.79
2862,2015-09-04,109.27,192.59,48.24
2863,2015-09-08,109.01,197.43,48.56
2864,2015-09-09,109.05,194.79,49.2
2865,2015-09-10,108.93,195.85,48.65
2866,2015-09-11,109.06,196.74,48.6
2867,2015-09-14,109.09,196.01,48.59
2868,2015-09-15,108.6,198.46,48.65
2869,2015-09-16,108.51,200.18,48.96
2870,2015-09-17,109.19,199.73,49.15
2871,2015-09-18,109.28,195.45,48.88
2872,2015-09-21,108.99,196.46,48.78
2873,2015-09-22,109.25,193.91,48.34
2874,2015-09-23,109.16,193.6,48.25
2875,2015-09-24,109.3,192.9,47.85
2876,2015-09-25,109.11,192.85,48.12
2877,2015-09-28,109.37,188.01,47.63
2878,2015-09-29,109.54,188.12,47.21
2879,2015-09-30,109.58,191.63,47.59
2880,2015-10-01,109.46,192.13,47.84
2881,2015-10-02,109.79,195.0,47.86
2882,2015-10-05,109.38,198.47,48.68
2883,2015-10-06,109.65,197.79,48.95
2884,2015-10-07,109.57,199.41,49.25
2885,2015-10-08,109.42,201.21,49.12
2886,2015-10-09,109.33,201.33,49.6
2887,2015-10-12,109.61,201.52,49.52
2888,2015-10-13,109.62,200.25,49.41
2889,2015-10-14,110.03,199.29,49.34
2890,2015-10-15,109.88,202.35,49.47
2891,2015-10-16,109.77,203.27,49.77
2892,2015-10-19,109.88,203.37,49.66
2893,2015-10-20,109.66,203.09,49.59
2894,2015-10-21,109.92,201.85,49.64
2895,2015-10-22,109.94,205.26,49.58
2896,2015-10-23,109.75,207.51,49.97
2897,2015-10-26,109.8,207.0,49.98
2898,2015-10-27,109.96,206.6,49.82
2899,2015-10-28,109.63,208.95,50.0
2900,2015-10-29,109.16,208.83,49.84
2901,2015-10-30,109.45,207.93,49.9
2902,2015-11-02,109.02,210.39,49.88
2903,2015-11-03,108.82,211.0,49.87
2904,2015-11-04,108.82,210.36,50.1
2905,2015-11-05,108.77,210.15,50.07
2906,2015-11-06,108.25,210.04,49.78
2907,2015-11-09,108.18,208.08,49.76
2908,2015-11-10,108.38,208.56,49.61
2909,2015-11-11,108.24,207.74,49.71
2910,2015-11-12,108.34,204.84,49.47
2911,2015-11-13,108.55,202.54,49.2
2912,2015-11-16,108.64,205.62,49.09
2913,2015-11-17,108.72,205.47,49.4
2914,2015-11-18,108.64,208.73,49.44
2915,2015-11-19,108.69,208.55,49.78
2916,2015-11-20,108.62,209.3108,49.84
2917,2015-11-23,108.65,209.07,49.67
2918,2015-11-24,108.75,209.35,49.59
2919,2015-11-25,108.8,209.32,49.69
2920,2015-11-27,108.77,209.56,49.7
2921,2015-11-30,108.81,208.69,49.63
2922,2015-12-01,108.82,210.68,49.89
2923,2015-12-02,108.685,208.529,49.91
2924,2015-12-03,107.89,205.61,49.64
2925,2015-12-04,108.24,209.62,49.42
2926,2015-12-07,108.4,208.35,49.5
2927,2015-12-08,108.44,206.949,49.16
2928,2015-12-09,108.44,205.34,49.25
2929,2015-12-10,108.42,205.87,49.06
2930,2015-12-11,108.69,201.88,48.84
2931,2015-12-14,108.18,202.9008,48.55
2932,2015-12-15,108.19,205.0308,48.68
2933,2015-12-16,108.0,208.03,48.92
2934,2015-12-17,108.15,204.86,49.08
2935,2015-12-18,108.38,200.0208,48.7
2936,2015-12-21,108.28,201.67,48.67
2937,2015-12-22,108.2,203.5,48.73
2938,2015-12-23,108.18,206.02,49.03
2939,2015-12-28,108.01,205.21,49.09
2940,2015-12-29,107.74,207.4,49.3
2941,2015-12-30,107.72,205.93,49.23
2942,2015-12-31,108.01,203.87,49.07
2943,2016-01-04,107.97,201.0192,48.52
2944,2016-01-05,108.02,201.36,48.48
2945,2016-01-06,108.43,198.82,48.16
2946,2016-01-07,108.42,194.05,47.69
2947,2016-01-08,108.66,191.923,47.62
2948,2016-01-11,108.35,192.11,47.28
2949,2016-01-12,108.59,193.6608,47.2
2950,2016-01-13,108.84,188.83,47.35
2951,2016-01-14,108.8,191.93,46.55
2952,2016-01-15,108.93,187.81,46.45
2953,2016-01-19,108.82,188.06,46.43
2954,2016-01-20,108.91,185.65,45.64
2955,2016-01-21,108.76,186.69,45.58
2956,2016-01-22,108.84,190.52,46.62
2957,2016-01-25,108.78,187.64,46.53
2958,2016-01-26,108.92,190.2,46.25
2959,2016-01-27,108.94,188.13,46.61
2960,2016-01-28,109.03,189.11,46.61
2961,2016-01-29,109.35,193.7208,46.81
2962,2016-02-01,108.99,193.65,47.04
2963,2016-02-02,109.32,190.16,46.84
2964,2016-02-03,109.31,191.3,46.59
2965,2016-02-04,109.42,191.6,46.81
2966,2016-02-05,109.32,187.95,46.63
2967,2016-02-08,109.74,185.42,46.03
2968,2016-02-09,109.73,185.43,45.71
2969,2016-02-10,110.0,185.27,45.75
2970,2016-02-11,110.07,182.86,45.42
2971,2016-02-12,109.77,186.63,45.12
2972,2016-02-16,109.5,189.78,45.91
2973,2016-02-17,109.44,192.88,46.28
2974,2016-02-18,109.77,192.09,46.61
2975,2016-02-19,109.79,192.0,46.32
2976,2016-02-22,109.82,194.78,46.7
2977,2016-02-23,109.84,192.32,46.66
2978,2016-02-24,109.88,193.2,46.16
2979,2016-02-25,110.16,195.54,46.57
2980,2016-02-26,109.96,195.0892,46.85
2981,2016-02-29,110.09,193.56,46.76
2982,2016-03-01,109.54,198.11,46.86
2983,2016-03-02,109.42,199.0,47.34
2984,2016-03-03,109.55,199.775,47.67
2985,2016-03-04,109.38,200.43,48.01
2986,2016-03-07,109.35,200.59,47.92
2987,2016-03-08,109.62,198.4,47.86
2988,2016-03-09,109.57,199.38,47.7
2989,2016-03-10,109.62,199.54,47.98
2990,2016-03-11,109.42,202.76,48.17
2991,2016-03-14,109.48,202.5,48.26
2992,2016-03-15,109.38,202.17,48.02
2993,2016-03-16,109.85,203.34,48.09
2994,2016-03-17,110.08,204.63,48.57
2995,2016-03-18,110.17,204.38,48.69
2996,2016-03-21,109.93,204.67,48.58
2997,2016-03-22,109.86,204.56,48.7
2998,2016-03-23,110.1,203.2092,48.46
2999,2016-03-24,110.11,203.12,48.14
3000,2016-03-29,110.52,205.1208,48.21
3001,2016-03-30,110.48,206.02,48.77
3002,2016-03-31,110.825,205.52,48.73
3003,2016-04-01,110.51,206.92,48.24
3004,2016-04-04,110.62,206.25,48.55
3005,2016-04-05,110.77,204.1892,48.07
3006,2016-04-06,110.75,206.42,48.1
3007,2016-04-07,110.99,203.95,48.34
3008,2016-04-08,110.88,204.4992,48.5
3009,2016-04-11,110.96,204.0201,48.67
3010,2016-04-12,110.78,205.92,48.57
3011,2016-04-13,110.83,208.0008,48.97
3012,2016-04-14,110.64,208.01,49.19
3013,2016-04-15,110.95,207.78,49.16
3014,2016-04-18,110.94,209.2392,49.02
3015,2016-04-19,110.93,209.9,49.59
3016,2016-04-20,110.66,210.1,49.61
3017,2016-04-21,110.51,208.97,49.54
3018,2016-04-22,110.52,208.97,49.51
3019,2016-04-25,110.4,208.61,49.36
3020,2016-04-26,110.35,208.9192,49.47
3021,2016-04-27,110.68,209.35,49.48
3022,2016-04-28,110.9,207.4475,49.48
3023,2016-04-29,110.89,206.3308,49.29
3024,2016-05-02,110.605,207.97,49.2
3025,2016-05-03,110.81,206.1592,49.05
3026,2016-05-04,110.86,205.01,48.78
3027,2016-05-06,110.97,205.72,48.59
3028,2016-05-09,111.04,205.8892,48.57
3029,2016-05-10,111.09,208.45,48.75
3030,2016-05-11,111.09,206.5,48.85
3031,2016-05-12,110.99,206.56,48.79
3032,2016-05-13,111.2,204.76,48.46
3033,2016-05-17,110.86,204.8508,48.71
3034,2016-05-18,110.4,204.91,48.57
3035,2016-05-19,110.47,204.2,48.23
3036,2016-05-20,110.54,205.49,48.47
3037,2016-05-23,110.52,205.21,48.45
3038,2016-05-24,110.46,207.87,48.51
3039,2016-05-25,110.48,209.28,48.87
3040,2016-05-26,110.65,209.34,48.94
3041,2016-05-27,110.63,210.24,49.0
3042,2016-05-31,110.7,209.84,49.1
3043,2016-06-01,110.42,210.27,48.9
3044,2016-06-02,110.7,210.91,48.92
3045,2016-06-03,111.3,210.28,49.18
3046,2016-06-06,111.15,211.35,49.32
3047,2016-06-07,111.25,211.68,49.53
3048,2016-06-08,111.29,212.37,49.77
3049,2016-06-09,111.37,212.08,49.54
3050,2016-06-10,111.52,210.07,49.18
3051,2016-06-13,111.61,208.4492,48.83
3052,2016-06-14,111.56,208.04,48.53
3053,2016-06-15,111.8,207.75,48.53
3054,2016-06-16,111.87,208.37,48.15
3055,2016-06-17,111.79,206.52,48.52
3056,2016-06-20,111.48,207.85,49.01
3057,2016-06-21,111.4,208.44,48.96
3058,2016-06-22,111.47,208.1,49.04
3059,2016-06-24,111.86,203.13,48.29
3060,2016-06-27,112.33,199.6,47.63
3061,2016-06-28,112.47,203.1997,47.87
3062,2016-06-29,112.39,206.66,48.46
3063,2016-06-30,112.615,209.475,48.65
3064,2016-07-01,112.65,209.9208,49.14
3065,2016-07-05,112.95,208.41,48.91
3066,2016-07-06,113.16,209.66,48.61
3067,2016-07-07,113.08,209.526,48.93
3068,2016-07-08,113.25,212.65,48.97
3069,2016-07-11,112.95,213.4,49.36
3070,2016-07-12,112.61,214.95,49.59
3071,2016-07-13,112.77,214.92,49.71
3072,2016-07-14,112.67,216.12,49.82
3073,2016-07-15,112.26,215.83,49.84
3074,2016-07-18,112.32,216.4092,49.83
3075,2016-07-19,112.51,216.19,49.79
3076,2016-07-20,112.41,217.085,49.78
3077,2016-07-21,112.51,216.265,49.98
3078,2016-07-22,112.53,217.24,49.89
3079,2016-07-25,112.4,216.65,49.88
3080,2016-07-26,112.4,216.75,49.91
3081,2016-07-27,112.73,216.52,50.12
3082,2016-07-28,112.72,216.77,50.15
3083,2016-07-29,113.02,217.12,50.32
3084,2016-08-01,112.55,216.94,50.39
3085,2016-08-02,112.22,215.5492,50.25
3086,2016-08-03,112.34,216.18,49.97
3087,2016-08-04,112.55,216.4097,50.2
3088,2016-08-05,112.17,218.18,50.28
3089,2016-08-08,112.24,218.05,50.45
3090,2016-08-09,112.53,218.18,50.6
3091,2016-08-10,112.66,217.64,50.68
3092,2016-08-11,112.36,218.65,50.72
3093,2016-08-12,112.63,218.46,50.86
3094,2016-08-16,112.36,217.96,50.84
3095,2016-08-17,112.57,218.37,50.76
3096,2016-08-18,112.73,218.86,50.89
3097,2016-08-19,112.48,218.54,50.81
3098,2016-08-22,112.65,218.53,50.75
3099,2016-08-23,112.68,218.97,51.0
3100,2016-08-24,112.64,217.85,50.89
3101,2016-08-25,112.52,217.7,50.7
3102,2016-08-26,112.34,217.29,50.66
3103,2016-08-29,112.65,218.3608,50.59
3104,2016-08-30,112.59,218.0,50.69
3105,2016-08-31,112.57,217.38,50.64
3106,2016-09-01,112.46,217.39,50.59
3107,2016-09-02,112.31,218.37,50.85
3108,2016-09-06,112.55,219.0308,51.04
3109,2016-09-07,112.61,219.01,51.28
3110,2016-09-08,112.22,218.51,51.2
3111,2016-09-09,111.73,213.28,50.83
3112,2016-09-12,111.82,216.34,50.39
3113,2016-09-13,111.51,213.23,50.41
3114,2016-09-14,111.65,213.15,50.26
3115,2016-09-15,111.72,215.28,50.2
3116,2016-09-16,111.8,213.37,50.31
3117,2016-09-19,111.71,213.41,50.53
3118,2016-09-20,111.75,213.42,50.48
3119,2016-09-21,112.03,215.82,50.72
3120,2016-09-22,112.26,217.18,51.2
3121,2016-09-23,112.23,215.99,51.04
3122,2016-09-26,112.37,214.24,50.75
3123,2016-09-27,112.51,215.57,50.74
3124,2016-09-28,112.54,216.64,50.85
3125,2016-09-29,112.54,214.68,50.9
3126,2016-09-30,112.42,216.3,50.67
3127,2016-10-03,112.09,215.78,50.71
3128,2016-10-04,111.71,214.68,50.76
3129,2016-10-05,111.56,215.63,50.69
3130,2016-10-06,111.56,215.78,50.63
3131,2016-10-07,111.58,215.04,50.6
3132,2016-10-10,111.53,216.16,50.71
3133,2016-10-11,111.36,213.43,50.51
3134,2016-10-12,111.4,213.71,50.24
3135,2016-10-13,111.56,213.01,49.96
3136,2016-10-14,111.37,213.12,50.3
3137,2016-10-17,111.56,212.38,50.12
3138,2016-10-18,111.74,213.71,50.3
3139,2016-10-19,111.8,214.28,50.43
3140,2016-10-20,111.76,213.88,50.52
3141,2016-10-21,111.83,213.98,50.35
3142,2016-10-24,111.66,214.89,50.54
3143,2016-10-25,111.66,214.17,50.46
3144,2016-10-26,111.44,213.74,50.29
3145,2016-10-27,111.16,213.17,50.27
3146,2016-10-28,111.16,212.54,50.21
3147,2016-10-31,111.3,212.55,50.09
3148,2016-11-02,111.16,209.74,49.92
3149,2016-11-03,111.01,208.78,49.9
3150,2016-11-04,111.24,208.55,49.74
3151,2016-11-07,111.11,213.15,49.9
3152,2016-11-08,110.93,214.11,49.9
3153,2016-11-09,109.9,216.3792,49.72
3154,2016-11-10,109.45,216.92,50.2
3155,2016-11-11,109.25,216.42,49.8
3156,2016-11-14,108.81,216.59,49.73
3157,2016-11-15,108.89,218.28,49.78
3158,2016-11-16,109.13,217.87,49.84
3159,2016-11-17,108.72,218.99,49.99
3160,2016-11-18,108.37,218.5,49.91
3161,2016-11-21,108.46,220.15,50.07
3162,2016-11-22,108.56,220.58,50.21
3163,2016-11-23,108.18,220.7,49.92
3164,2016-11-25,108.17,221.52,50.19
3165,2016-11-28,108.55,220.48,50.13
3166,2016-11-29,108.67,220.91,49.98
3167,2016-11-30,108.24,220.38,50.13
3168,2016-12-01,107.68,219.57,50.13
3169,2016-12-02,108.02,219.68,50.13
3170,2016-12-05,108.11,221.0,50.24
3171,2016-12-06,108.09,221.7,50.33
3172,2016-12-07,108.37,224.6,50.56
3173,2016-12-08,108.17,225.15,50.87
3174,2016-12-09,107.84,226.51,50.97
3175,2016-12-12,107.74,226.25,51.03
3176,2016-12-13,107.88,227.76,51.12
3177,2016-12-14,107.29,225.88,51.11
3178,2016-12-15,107.16,226.81,50.74
3179,2016-12-16,107.23,225.04,50.79
3180,2016-12-19,107.51,225.53,50.76
3181,2016-12-20,107.41,226.4,50.79
3182,2016-12-21,107.64,225.77,50.83
3183,2016-12-22,107.39,225.38,50.76
3184,2016-12-23,107.42,225.71,50.72
3185,2016-12-27,107.34,226.27,50.8
3186,2016-12-28,107.51,224.4,50.69
3187,2016-12-29,107.84,224.35,50.64
3188,2016-12-30,108.06,223.53,50.66
3189,2017-01-03,108.17,225.24,50.71
3190,2017-01-04,108.2,226.58,51.07
3191,2017-01-05,108.65,226.4,51.3
3192,2017-01-06,108.29,227.21,51.29
3193,2017-01-09,108.47,226.46,51.21
3194,2017-01-10,108.44,226.46,51.29
3195,2017-01-11,108.57,227.1,51.3
3196,2017-01-12,108.61,226.53,51.44
3197,2017-01-13,108.42,227.05,51.5
3198,2017-01-17,108.79,226.25,51.4
3199,2017-01-18,108.32,226.75,51.33
3200,2017-01-19,108.04,225.91,51.2
3201,2017-01-20,108.08,226.74,51.29
3202,2017-01-23,108.38,226.15,51.26
3203,2017-01-24,108.21,227.6,51.32
3204,2017-01-25,107.92,229.57,51.56
3205,2017-01-26,107.99,229.33,51.68
3206,2017-01-27,108.08,228.97,51.61
3207,2017-01-30,108.03,227.55,51.39
3208,2017-01-31,108.29,227.53,51.44
3209,2017-02-01,107.92,227.62,51.54
3210,2017-02-02,107.98,227.77,51.58
3211,2017-02-03,108.01,229.34,51.65
3212,2017-02-06,108.32,228.93,51.72
3213,2017-02-07,108.43,228.94,51.62
3214,2017-02-08,108.74,229.24,51.62
